,features,Importance
402,Relationship_2:Q2_feat1,4.995025452488688
286,location_3:Q12_feat1,4.949245544371596
134,location_2:Q6_feat1,4.809420814479639
610,Relationship_3:Q13_feat4,4.80764094411153
403,Relationship_2:Q13_feat2,4.7754809516858865
59,location_1:Q1_feat4,4.6919950637597685
404,Relationship_1:Q5_feat4,4.635414781297134
135,location_2:Q5_feat4,4.635414781297134
356,Relationship_1:Q10_feat4,4.629719457013575
248,location_3:Q1_feat1,4.5563831070889895
136,location_2:Q8_feat2,4.548703186675654
405,Relationship_2:Q12_feat3,4.524886877828055
287,location_3:Q12_feat3,4.524886877828055
406,Relationship_1:Q6_feat2,4.515562130177514
407,Relationship_1:Q10_feat2,4.485496899614548
412,Relationship_1:Smart_Speaker_Q10_feat1,4.420000000000001
614,Relationship_3:Smart_Speaker_Q3_feat1,4.420000000000001
339,location_3:Smart_Speaker_Q12_feat3,4.420000000000001
337,location_3:Smart_Speaker_Q10_feat4,4.420000000000001
413,Relationship_1:Smart_Speaker_Q10_feat3,4.420000000000001
65,location_1:Smart_Speaker_Q7_feat1,4.420000000000001
342,location_3:Smart_Speaker_Q13_feat2,4.420000000000001
338,location_3:Smart_Speaker_Q10_feat7,4.420000000000001
415,Relationship_1:Smart_Speaker_Q13_feat1,4.420000000000001
414,Relationship_1:Smart_Speaker_Q12_feat3,4.420000000000001
327,location_3:Smart_Speaker_Q9_feat6,4.420000000000001
411,Relationship_1:Smart_Speaker_Q9_feat6,4.420000000000001
410,Relationship_1:Smart_Speaker_Q9_feat1,4.420000000000001
409,Relationship_1:Smart_Speaker_Q3_feat6,4.420000000000001
212,location_2:Smart_Speaker_Q4_feat3,4.420000000000001
332,location_3:Smart_Speaker_Q11_feat5,4.420000000000001
408,Relationship_1:Smart_Speaker_Q3_feat1,4.420000000000001
357,Relationship_1:Smart_Speaker_Q1_feat2,4.420000000000001
358,Relationship_1:Smart_Speaker_Q1_feat3,4.420000000000001
359,Relationship_1:Smart_Speaker_Q1_feat4,4.420000000000001
360,Relationship_1:Smart_Speaker_Q1_feat5,4.420000000000001
361,Relationship_1:Smart_Speaker_Q1_feat7,4.420000000000001
362,Relationship_1:Smart_Speaker_Q2_feat1,4.420000000000001
363,Relationship_1:Smart_Speaker_Q2_feat3,4.420000000000001
611,Relationship_2:Smart_Speaker_Q11_feat1,4.420000000000001
416,Relationship_1:Smart_Speaker_Q13_feat2,4.420000000000001
613,Relationship_3:Smart_Speaker_Q1_feat5,4.420000000000001
615,Relationship_3:Smart_Speaker_Q3_feat6,4.420000000000001
540,Relationship_2:Smart_Speaker_Q3_feat1,4.420000000000001
249,location_2:Smart_Speaker_Q2_feat5,4.420000000000001
250,location_2:Smart_Speaker_Q7_feat5,4.420000000000001
541,Relationship_2:Smart_Speaker_Q3_feat3,4.420000000000001
