,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Desktop Computer_Q1_feat1,Desktop Computer_Q1_feat2,Desktop Computer_Q1_feat3,Desktop Computer_Q1_feat4,Desktop Computer_Q1_feat5,Desktop Computer_Q1_feat7,Desktop Computer_Q2_feat1,Desktop Computer_Q2_feat2,Desktop Computer_Q2_feat3,Desktop Computer_Q2_feat5,Desktop Computer_Q3_feat1,Desktop Computer_Q3_feat2,Desktop Computer_Q3_feat3,Desktop Computer_Q3_feat4,Desktop Computer_Q3_feat6,Desktop Computer_Q4_feat1,Desktop Computer_Q4_feat3,Desktop Computer_Q5_feat1,Desktop Computer_Q5_feat2,Desktop Computer_Q5_feat3,Desktop Computer_Q5_feat4,Desktop Computer_Q5_feat6,Desktop Computer_Q6_feat1,Desktop Computer_Q6_feat2,Desktop Computer_Q6_feat3,Desktop Computer_Q6_feat4,Desktop Computer_Q7_feat1,Desktop Computer_Q7_feat2,Desktop Computer_Q7_feat3,Desktop Computer_Q7_feat5,Desktop Computer_Q8_feat1,Desktop Computer_Q8_feat2,Desktop Computer_Q8_feat3,Desktop Computer_Q8_feat5,Desktop Computer_Q9_feat1,Desktop Computer_Q9_feat2,Desktop Computer_Q9_feat3,Desktop Computer_Q9_feat4,Desktop Computer_Q9_feat6,Desktop Computer_Q10_feat1,Desktop Computer_Q10_feat2,Desktop Computer_Q10_feat3,Desktop Computer_Q10_feat4,Desktop Computer_Q10_feat6,Desktop Computer_Q10_feat7,Desktop Computer_Q11_feat1,Desktop Computer_Q11_feat2,Desktop Computer_Q11_feat3,Desktop Computer_Q11_feat5,Desktop Computer_Q12_feat1,Desktop Computer_Q12_feat2,Desktop Computer_Q12_feat3,Desktop Computer_Q12_feat5,Desktop Computer_Q13_feat1,Desktop Computer_Q13_feat2,Desktop Computer_Q13_feat4
Desktop Computer_Q10_feat1,0.028545562,-0.031980524,0.041448355,0.109895192,-0.059723393,-0.023669675,0.179986502,0.062972095,-0.000907113,-0.114386051,0.117254782,-0.026297584,-0.109091051,0.002767079,-0.027932505,0.079852643,-0.079852643,-0.007876683,0.107539191,0.128473391,0.210614653,-0.020412592,0.131487921,0.076425802,-0.037432388,-0.045339331,0.183316218,0.03781372,-0.026237088,-0.118223732,0.260996071,-0.019681898,-0.021024989,-0.082295488,0.084844939,0.029678827,-0.074786423,0.020534582,-0.03841008,0.135925639,0.075737078,-0.056911629,0.01053627,0.072193378,-0.03171608,0.098169568,-0.09260652,0.025227513,-0.045339331,0.120181675,0.079789619,-0.015688054,-0.094748455,0.141550818,0.012148018,-0.100772296,0.664778403,0.298978574,0.496916723,0.226669637,0.237551867,-0.00824758,0.701214122,0.346251525,0.237551867,-0.029237089,0.659714791,0.28313403,0.101443369,0.278515323,-0.011687815,0.519993173,0.096307991,0.457507429,0.491701245,0.571374783,0.346251525,-0.014344137,0.624533021,0.60472303,0.157551274,-0.02209439,0.594200565,0.338772223,0.157551274,-0.025158615,0.892569604,0.298978574,0.237551867,-0.029237089,0.461755797,0.28313403,0.218314233,0.704190865,-0.011687815,1,0.396344489,0.23578729,0.237551867,-0.00824758,-0.014344137,0.544244176,0.23578729,0.346251525,-0.0185952,0.701214122,0.338772223,0.113188713,-0.02209439,0.457507429,0.23578729,-0.01659751
Desktop Computer_Q10_feat2,0.089202708,-0.0032408,0.012782877,0.135155552,0.005824335,-0.029110355,0.053973082,0.033827327,0.150732747,-0.087489978,0.038108706,0.075465393,0.004528829,0.157803736,-0.034353033,-0.019737775,0.019737775,0.021957668,0.063461378,0.232591795,0.157811848,-0.025104603,0.003234231,0.093992933,-0.073084397,0.112898751,0.057050616,0.046505531,-0.004528829,0.013631107,0.121388967,0.082649153,0.058610934,-0.043003143,0.024205953,0.090698864,0.091228951,0.126687176,-0.047238969,0.078710394,0.119650832,0.045483835,-0.019109958,0.134972309,-0.039006295,0.011179138,0.081238313,0.065736034,-0.055760969,0.094864096,0.160253566,0.066652308,-0.116527207,0.067989396,0.174087498,-0.12393568,0.350665171,0.50116337,0.404043768,0.492540145,0.396344489,-0.010143358,0.268057848,0.279102168,0.396344489,0.33110853,0.530590115,0.348214836,0.400134394,0.70271022,-0.014374361,0.41664195,0.278771614,0.360240659,0.60472303,0.70271022,0.279102168,0.222475899,0.50116337,0.658298466,0.268057848,0.131336054,0.348214836,0.41664195,0.268057848,0.390207201,0.537432491,0.50116337,0.396344489,0.208753191,0.367701385,0.603260082,0.580255997,0.279102168,-0.014374361,0.396344489,1,0.400134394,0.187965949,-0.010143358,-0.017641261,0.551535122,0.620433106,0.279102168,-0.022869468,0.41664195,0.713810153,0.551535122,-0.027172977,0.461455064,0.620433106,-0.020412592
Desktop Computer_Q10_feat3,-0.030605548,-0.121563869,-0.004020127,0.240218413,0.060497419,-0.046919409,-0.074879696,0.026400184,0.086310339,0.01329664,-0.006979858,0.104257207,0.043066841,0.015439441,-0.055369439,-0.221914357,0.221914357,0.014989074,-0.030776201,0.182536201,0.058595458,-0.040463029,-0.079930525,-0.066254109,0.108898811,0.0188625,0.146238328,0.057213219,-0.007299465,-0.029293746,0.045520819,0.081544039,0.003704619,-0.013019838,0.159573249,0.146186371,0.107669185,0.051603956,-0.076138699,-0.044227687,0.004882291,0.129146822,-0.051475639,-0.020660727,-0.062869461,0.088649944,0.005134826,0.016440804,0.0188625,0.033435946,0.0580342,-0.021862678,0.026206871,0.006979858,0.109583766,-0.059425833,0.083550442,0.635674948,0.25068213,0.759410302,0.504475132,-0.016348835,0.432049557,0.35524678,0.23578729,0.573115127,0.312154719,0.766782841,0.715942029,0.435984684,0.166039256,0.336255764,0.690500848,0.711135784,0.370131211,0.435984684,0.35524678,0.126372372,0.46358615,0.289985038,0.623637143,0.364973227,0.520137157,0.432049557,0.432049557,0.493167515,0.324372304,0.549630549,0.370131211,0.573115127,0.549630549,0.684567613,0.734248146,0.166039256,-0.023168268,0.23578729,0.400134394,1,0.370131211,-0.016348835,-0.028433784,0.547166492,0.715942029,0.166039256,0.324372304,0.432049557,0.336255764,0.547166492,0.569358233,0.645881751,0.715942029,0.370131211
Desktop Computer_Q10_feat4,0.028545562,-0.031980524,0.041448355,0.025227513,0.069194945,-0.023669675,-0.024164854,0.16937322,-0.000907113,0.015357387,0.052553382,0.105190337,-0.041426981,0.002767079,-0.027932505,-0.063999545,0.063999545,0.069314807,0.023631223,0.037502348,0.087168266,-0.020412592,0.002629758,0.001528516,0.094523512,-0.045339331,0.046387945,0.03781372,0.109091051,-0.053570129,0.017554304,0.110644183,-0.021024989,-0.082295488,0.019681898,0.029678827,0.074178403,0.020534582,-0.03841008,-0.007926549,0.011083475,0.013509326,0.088760089,0.072193378,-0.03171608,0.031359723,0.066055,0.025227513,-0.045339331,0.05561038,0.004020407,-0.015688054,-0.027267724,-0.052553382,0.012148018,0.031965406,0.436987202,0.298978574,0.496916723,0.226669637,0.491701245,-0.00824758,0.338772223,0.346251525,0.491701245,0.119993888,0.317278088,0.28313403,0.370131211,0.278515323,-0.011687815,0.519993173,0.096307991,0.210614653,0.491701245,0.278515323,0.346251525,0.278515323,0.461755797,0.187965949,0.338772223,-0.02209439,0.28313403,0.338772223,0.701214122,-0.025158615,0.209196001,0.624533021,0.237551867,-0.029237089,0.13620135,0.127600762,0.471807062,0.346251525,-0.011687815,0.237551867,0.187965949,0.370131211,1,-0.00824758,-0.014344137,0.256873868,0.370131211,0.346251525,-0.0185952,0.157551274,0.338772223,0.113188713,0.364557435,0.210614653,0.101443369,0.491701245
Desktop Computer_Q10_feat6,-0.051386326,0.02785504,-0.025698236,0.13875433,-0.061708392,-0.011761857,-0.045823328,-0.021580612,-0.037262792,0.072103026,-0.070338969,-0.078406256,0.046661055,-0.036055757,-0.013880129,-0.103285002,0.103285002,0.034443687,-0.029952522,-0.026569489,-0.018027206,-0.010143358,-0.062725005,-0.036458169,-0.051386326,0.181907854,-0.044991003,-0.047928805,-0.046661055,0.069762478,-0.031600401,-0.074541474,-0.04457672,0.100219109,0.074541474,0.080443121,0.036860489,-0.03077921,-0.019086611,-0.039680114,-0.05874735,0.041706361,-0.033635076,-0.020107774,-0.01576025,-0.084013617,-0.124859291,-0.029536813,0.181907854,-0.06862594,-0.035653181,-0.042521763,0.087047123,0.070338969,-0.058265862,-0.050075439,-0.009240266,0.310340902,-0.004098361,0.242193697,-0.00824758,-0.004098361,-0.011761857,-0.005807871,-0.00824758,0.282093075,-0.012501736,-0.013880129,0.25068213,-0.007127841,-0.005807871,-0.011761857,0.242193697,0.227343092,-0.00824758,-0.007127841,-0.005807871,-0.007127841,-0.013205996,-0.010143358,-0.011761857,0.373288444,0.295268198,0.348445024,0.348445024,-0.012501736,-0.009240266,-0.013205996,-0.00824758,0.282093075,-0.013205996,-0.013880129,-0.017480833,-0.005807871,0.705656304,-0.00824758,-0.010143358,-0.016348835,-0.00824758,1,-0.007127841,-0.015154191,-0.016348835,-0.005807871,0.443532763,-0.011761857,0.348445024,0.270444033,-0.010979072,0.227343092,0.25068213,-0.00824758
Desktop Computer_Q10_feat7,0.062683655,0.048445299,0.062659517,0.143756993,-0.033045728,-0.020456144,-0.001280251,0.085074473,0.105921442,-0.024103861,0.026779377,0.090909091,0.081152596,0.110890298,-0.024140227,-0.013869936,0.013869936,0.05990423,0.044594959,0.058617577,0.110895999,-0.017641261,0.039393939,0.109202327,0.062683655,-0.039183803,0.079536085,0.071359035,0.074787686,-0.027671854,0.132054759,0.020534317,0.080757847,0.010685082,0.054553858,0.063735019,0.064107516,0.13654283,-0.033195307,0.013869936,0.046829291,-0.008611511,0.031640373,-0.034971306,-0.027410122,0.084841502,0.057086993,0.143756993,-0.039183803,0.02945882,0.112611819,0.087100866,-0.004125981,0.122333064,0.122333064,-0.087090869,-0.016070609,0.164602421,-0.007127841,0.271004328,-0.014344137,0.574979211,-0.020456144,-0.01010101,0.278515323,0.318653695,0.17555408,0.155082674,0.281178528,-0.012396694,0.402356902,0.188366989,0.271004328,0.253144792,-0.014344137,-0.012396694,-0.01010101,0.325068871,0.164602421,0.222475899,0.188366989,0.203677103,0.155082674,0.397190123,0.188366989,0.17555408,-0.016070609,0.164602421,0.278515323,0.318653695,-0.02296778,0.155082674,0.261700363,-0.01010101,0.402356902,-0.014344137,-0.017641261,-0.028433784,-0.014344137,-0.007127841,1,0.139214106,0.281178528,0.402356902,0.246416,0.188366989,0.188366989,0.30478428,0.203677103,0.253144792,0.126372372,0.278515323
Desktop Computer_Q11_feat1,0.071100468,-0.096090302,0.010319173,0.130121376,-0.045962109,-0.043490911,0.022926652,0.100666934,0.029744878,-0.063471393,0.032548197,0.044602578,-0.01873683,0.079609946,-0.05132348,-0.056597549,0.056597549,-0.003562511,-0.015877196,0.158911679,0.142716069,-0.037506312,-0.013380773,-0.007777416,0.033799366,0.032990508,0.182000414,0.050502255,0.01873683,-0.107568414,0.204293877,0.092777629,0.106979642,-0.111073441,0.091424309,0.110589758,0.05207786,0.072701311,-0.070575087,0.015933621,0.148298201,-0.044850549,-0.080145428,-0.010658704,-0.05827546,0.067063542,-0.013180469,0.03438643,-0.083306966,0.1478114,0.125187957,0.000806305,-0.097790392,0.150348782,0.150348782,-0.185160082,0.480966471,0.595360019,0.270444033,0.600737391,0.256873868,-0.015154191,0.571236388,0.383251777,0.113188713,0.452492216,0.728169376,0.652131213,0.547166492,0.470354454,-0.021475315,0.571236388,0.453335627,0.561463818,0.544244176,0.470354454,0.383251777,0.139214106,0.687387278,0.551535122,0.571236388,0.068701711,0.564199376,0.468781838,0.468781838,0.340971336,0.609749844,0.595360019,0.544244176,0.283754632,0.595360019,0.74006305,0.651932326,0.383251777,-0.021475315,0.544244176,0.551535122,0.547166492,0.256873868,-0.015154191,0.139214106,1,0.623118781,0.383251777,-0.034167017,0.673690938,0.673690938,0.593832891,0.068701711,0.770837692,0.623118781,-0.030496441
Desktop Computer_Q11_feat2,0.039146631,-0.028491532,-0.053266681,0.195462891,0.02642416,-0.046919409,-0.074879696,-0.029843686,0.12546966,0.01329664,0.027221445,0.139009609,0.078834217,0.095074454,-0.055369439,-0.183894065,0.183894065,0.055792666,-0.030776201,0.134448707,0.058595458,-0.040463029,-0.079930525,0.012927631,0.074022721,0.0188625,0.110048035,0.0926999,0.028467912,0.004882291,0.088415437,0.115989366,0.076315142,-0.050547606,0.090682595,0.146186371,0.147040753,0.095200402,-0.076138699,-0.044227687,0.039058328,0.09192215,-0.051475639,0.038890781,-0.062869461,0.088649944,0.13093807,0.061196326,-0.089874264,0.033435946,0.0580342,0.052018096,-0.009463592,0.075382463,0.143785068,-0.094508554,0.203961373,0.635674948,0.25068213,0.759410302,0.504475132,-0.016348835,0.336255764,0.166039256,0.504475132,0.573115127,0.493167515,0.602352385,0.786956522,0.435984684,0.166039256,0.432049557,0.621591395,0.711135784,0.370131211,0.435984684,0.166039256,0.281178528,0.46358615,0.51028375,0.623637143,0.262780723,0.355706701,0.623637143,0.52784335,0.583673913,0.324372304,0.635674948,0.504475132,0.494231303,0.377541751,0.602352385,0.935243448,0.166039256,-0.023168268,0.23578729,0.620433106,0.715942029,0.370131211,-0.016348835,0.281178528,0.623118781,1,0.35524678,-0.036860489,0.52784335,0.52784335,0.623118781,0.46716573,0.711135784,0.715942029,0.23578729
Desktop Computer_Q11_feat3,0.113023663,0.039473947,0.094792602,0.07738719,0.00333489,-0.016667969,0.030903837,0.119271075,0.051528304,0.010814531,0.082569746,0.074074074,0.066124337,0.161080262,-0.019669815,0.056231502,-0.056231502,0.048810854,0.075728116,0.090469789,0.148312915,-0.014374361,0.001851852,0.15930232,0.113023663,-0.031927543,0.129089606,0.121177043,0.124469341,-0.083252072,0.183791049,0.077914623,0.130289327,-0.057951731,0.013859813,0.113997595,0.052235754,0.188694605,-0.027048028,0.045067895,0.098861836,-0.04007665,0.062504044,0.130170973,-0.022334174,0.069130113,0.046515328,0.196631602,-0.031927543,0.084630838,0.162899093,0.136585844,-0.066720997,0.099678793,0.099678793,-0.07096293,0.307722396,0.21053798,0.705656304,0.343217648,0.346251525,-0.005807871,0.238560305,0.495884774,0.346251525,0.189585691,0.464565129,0.41843061,0.35524678,0.402356902,-0.008230453,0.493788579,-0.023980272,0.322172552,0.346251525,0.402356902,0.495884774,-0.01010101,0.21053798,0.572578698,0.493788579,-0.015558668,0.41843061,0.493788579,0.493788579,-0.017716467,0.307722396,0.439790448,0.704190865,-0.020588491,0.21053798,0.41843061,0.332242223,0.495884774,-0.008230453,0.346251525,0.279102168,0.166039256,0.346251525,-0.005807871,0.402356902,0.383251777,0.35524678,1,-0.01309457,0.238560305,0.493788579,0.383251777,-0.015558668,0.322172552,0.166039256,-0.011687815
Desktop Computer_Q11_feat5,-0.056721602,-0.09500916,0.025561713,0.312838963,0.034192788,-0.026518576,-0.042321568,0.046709937,0.0487821,0.046277706,-0.042605728,8.69E-17,0.044556639,-0.01377834,-0.031294484,-0.168402394,0.168402394,0.077657593,0.007674057,0.021632083,0.069999009,-0.022869468,-0.025927249,-0.015069907,0.002413685,0.133575744,0.021289422,-0.047890881,-0.044556639,0.041391636,0.001484314,-0.051253274,-0.038945215,0.098693642,0.168063061,0.062874608,0.016348835,0.004525798,-0.043033148,-0.02499723,-0.074504945,0.094032198,-0.005723357,-0.045335488,-0.035533453,-0.06965738,-0.139304345,0.009292246,0.22576182,-0.038976716,-0.012473464,-0.03323515,0.075294184,0.042605728,0.042605728,-0.053415683,-0.020833333,0.11612081,-0.009240266,0.429214271,-0.0185952,0.443532763,0.135907703,-0.01309457,-0.0185952,0.502260033,-0.028186726,0.247510919,0.324372304,-0.016070609,0.307722396,-0.026518576,0.546055934,0.401929796,-0.0185952,-0.016070609,-0.01309457,0.246416,-0.029774567,-0.022869468,0.135907703,0.668349592,0.38691362,0.135907703,0.135907703,0.278735402,-0.020833333,-0.029774567,-0.0185952,0.636014063,0.407911564,0.247510919,0.074188651,-0.01309457,0.628539361,-0.0185952,-0.022869468,0.324372304,-0.0185952,0.443532763,0.246416,-0.034167017,-0.036860489,-0.01309457,1,-0.026518576,0.135907703,0.352183099,0.321797951,0.2912862,0.324372304,0.436987202
Desktop Computer_Q12_feat1,-0.006336742,-0.045607359,-0.007320891,0.217093504,-0.039208864,-0.033755274,0.111108463,0.013935161,0.104352968,-0.116868998,0.028811003,0.009375733,-0.010831137,0.003946125,-0.039834488,-0.039982791,0.039982791,0.043808391,0.033700439,0.118348828,0.212333801,-0.029110355,0.049691382,0.002179814,-0.006336742,0.008680979,0.212608596,0.101795222,0.010831137,-0.122497434,0.198620055,0.018396125,0.067963038,-0.066738979,0.167461629,0.089459477,-0.000433548,0.029284324,-0.054776535,0.039982791,0.01580612,0.019265622,-0.040751661,0.022623831,-0.045230235,0.092360726,-0.018932533,-0.024395297,-0.064658326,0.079305848,0.059760652,0.027457406,-0.038886444,0.155730061,0.063459529,-0.143711162,0.46076026,0.542440852,0.348445024,0.50916157,0.338772223,-0.011761857,0.612341772,0.238560305,0.338772223,0.171123034,0.696643756,0.514679685,0.432049557,0.397190123,-0.016667969,0.353902954,0.416207334,0.564427074,0.519993173,0.606013256,0.238560305,-0.020456144,0.658508981,0.565226051,0.483122363,-0.031508764,0.514679685,0.612341772,0.353902954,0.086208419,0.785612818,0.426372722,0.519993173,0.171123034,0.542440852,0.514679685,0.492090271,0.493788579,-0.016667969,0.701214122,0.41664195,0.432049557,0.157551274,-0.011761857,0.188366989,0.673690938,0.52784335,0.238560305,-0.026518576,1,0.353902954,0.468781838,-0.031508764,0.652450392,0.52784335,-0.023669675
Desktop Computer_Q12_feat2,0.087754275,0.017166815,-0.007320891,0.156721304,-0.039208864,-0.033755274,0.014061855,0.089804373,0.051529668,-0.024355575,0.028811003,0.056254395,0.037416657,0.165079571,-0.039834488,-0.039982791,0.039982791,0.043808391,0.033700439,0.183215636,0.124310482,-0.029110355,0.003750293,0.055585245,-0.05338225,0.155359589,0.066153752,0.053926068,0.059078932,-0.030295064,0.140758089,0.064860563,0.067963038,-0.016116534,0.028068314,0.13659404,0.105785666,0.146901693,-0.054776535,0.039982791,0.154109675,0.019265622,-0.040751661,0.022623831,-0.045230235,-0.002916655,0.037634182,0.096349104,0.008680979,0.125348342,0.167814966,0.027457406,-0.08700351,0.109594795,0.155730061,-0.143711162,0.298333982,0.542440852,0.348445024,0.602115806,0.338772223,-0.011761857,0.353902954,0.238560305,0.157551274,0.490350014,0.574556688,0.403776851,0.52784335,0.606013256,-0.016667969,0.483122363,0.323253098,0.388380437,0.701214122,0.606013256,0.238560305,0.188366989,0.542440852,0.565226051,0.353902954,0.244192918,0.514679685,0.612341772,0.612341772,0.208295486,0.46076026,0.542440852,0.519993173,0.277532027,0.310304592,0.62558252,0.58246667,0.238560305,0.238560305,0.338772223,0.713810153,0.336255764,0.338772223,0.348445024,0.188366989,0.673690938,0.52784335,0.493788579,0.135907703,0.353902954,1,0.571236388,-0.031508764,0.652450392,0.52784335,-0.023669675
Desktop Computer_Q12_feat3,-0.003501736,-0.145862234,0.010319173,0.273723796,-0.045962109,-0.043490911,-0.092491766,0.040512303,0.155391345,-0.026795706,-0.113769386,0.081771392,0.057771893,0.079609946,-0.05132348,-0.178589332,0.178589332,0.040078246,-0.063315161,0.107480555,0.072924778,-0.037506312,-0.122657088,-0.007777416,0.033799366,0.149287982,0.104587044,0.012548106,-0.019517532,0.002088707,0.02078517,0.055937241,0.068149994,0.009338033,0.128264696,0.073218046,0.094187021,0.072701311,-0.070575087,-0.065394235,0.002088707,0.034775425,-0.080145428,0.053033553,-0.05827546,-0.046250718,-0.058030677,0.03438643,0.091139245,0.038293881,0.082351296,0.04031524,-0.021488972,0.07718999,0.150348782,-0.147637981,0.223399727,0.595360019,0.270444033,0.748139154,0.256873868,-0.015154191,0.263872738,0.383251777,0.400559022,0.536861009,0.437770846,0.652131213,0.69907107,0.470354454,-0.021475315,0.366327288,0.600737391,0.631255109,0.256873868,0.30478428,0.383251777,0.139214106,0.411305502,0.433726835,0.571236388,0.287298065,0.564199376,0.571236388,0.468781838,0.340971336,0.223399727,0.503332761,0.544244176,0.536861009,0.595360019,0.74006305,0.651932326,0.180888231,0.180888231,0.113188713,0.551535122,0.547166492,0.113188713,0.270444033,0.30478428,0.593832891,0.623118781,0.383251777,0.352183099,0.468781838,0.571236388,1,-0.040596466,0.631255109,0.77502336,0.113188713
Desktop Computer_Q12_feat5,0.012905484,0.007653404,0.002024789,0.114088618,0.128885929,-0.031508764,-0.070991316,0.023124865,0.012880394,0.094463315,0.106871092,0.090018005,0.073529412,0.018008218,-0.037183388,-0.167264289,0.167264289,0.03355308,-0.016412649,0.067222563,0.045610022,-0.027172977,-0.021004201,-0.040694813,0.113281472,-0.060355128,0.035711439,0.024803805,0.029411765,0.039344474,0.0387998,0.048151878,-0.014927036,-0.001542967,0.100552452,0.114932564,0.098745326,0.043019596,-0.051130999,-0.051586183,-0.009836118,0.1117269,0.028901535,-0.053866586,-0.042220033,0.130682053,0.087931557,0.049683753,-0.060355128,-0.036487643,-0.037875082,-0.007594085,0.079196596,-0.008437191,0.040779759,0.017309261,-0.024753689,0.212264741,-0.010979072,0.351321311,0.364557435,0.373288444,0.106342077,-0.015558668,0.171231523,0.528663787,-0.033490821,0.199438171,0.46716573,-0.019094728,0.528994698,0.106342077,0.549647857,0.421221968,-0.02209439,-0.019094728,-0.015558668,0.426448935,0.088443642,-0.027172977,0.244192918,0.558823529,0.081127391,0.106342077,0.244192918,0.617719588,-0.024753689,0.212264741,-0.02209439,0.528663787,0.088443642,0.081127391,0.435236936,-0.015558668,0.256718015,-0.02209439,-0.027172977,0.569358233,0.364557435,-0.010979072,0.203677103,0.068701711,0.46716573,-0.015558668,0.321797951,-0.031508764,-0.031508764,-0.040596466,1,0.327318981,0.262780723,0.557883348
Desktop Computer_Q13_feat1,0.030346601,-0.091282304,-0.067785405,0.281329271,-0.020958095,-0.051736154,-0.036291636,0.008437805,0.087974387,-0.029451956,0.004874393,0.038320083,0.073780918,0.060929625,-0.061053665,-0.174823657,0.174823657,0.039024096,-0.050238122,0.104064413,0.100587372,-0.044616962,0.005748012,-0.051228121,-0.033747513,0.100732042,0.10139277,0.017435361,-0.008048827,-0.007178009,0.136907313,0.020282629,0.037445234,-0.007459726,0.169624788,0.129086141,0.0897802,0.064913626,-0.083955096,-0.034793615,0.055629572,0.046630667,-0.10995336,-0.033725935,-0.069323639,0.052319166,-0.009751166,0.034578657,0.000815644,0.043141242,0.027189085,-0.017318319,0.022341869,0.152260639,0.152260639,-0.188026811,0.401929796,0.574429705,0.227343092,0.812043449,0.334061041,-0.018027206,0.652450392,0.148312915,0.210614653,0.588460096,0.610327937,0.543315946,0.776389817,0.395393586,0.148312915,0.388380437,0.748723702,0.820117474,0.457507429,0.395393586,0.148312915,0.110895999,0.574429705,0.461455064,0.476403756,0.515124954,0.543315946,0.564427074,0.476403756,0.527163118,0.512573391,0.416300179,0.457507429,0.660945126,0.653494468,0.694408349,0.785000548,0.322172552,0.148312915,0.457507429,0.461455064,0.645881751,0.210614653,0.227343092,0.253144792,0.770837692,0.711135784,0.322172552,0.2912862,0.652450392,0.652450392,0.631255109,0.327318981,1,0.776389817,-0.036278122
Desktop Computer_Q13_feat2,0.004270542,-0.0750277,-0.004020127,0.284973934,0.02642416,-0.046919409,-0.074879696,0.026400184,0.16462898,-0.055286028,-0.04118116,0.069504805,0.078834217,0.055256948,-0.055369439,-0.183894065,0.183894065,0.014989074,-0.030776201,0.182536201,0.058595458,-0.040463029,-0.045873171,-0.026663239,-0.030605548,0.127599264,0.037667448,-0.013760141,-0.078834217,0.073234366,0.045520819,0.081544039,0.04000988,-0.013019838,0.125127922,0.111244263,0.147040753,0.051603956,-0.076138699,-0.044227687,0.039058328,0.09192215,-0.092824922,0.038890781,-0.062869461,0.018018281,0.005134826,0.016440804,0.0188625,-0.034829111,0.0580342,-0.021862678,0.061877334,0.109583766,0.177986371,-0.164673996,0.203961373,0.721719347,0.25068213,0.759410302,0.370131211,-0.016348835,0.432049557,0.35524678,0.370131211,0.494231303,0.402661117,0.602352385,0.786956522,0.435984684,-0.023168268,0.336255764,0.690500848,0.711135784,0.370131211,0.435984684,0.35524678,0.126372372,0.46358615,0.400134394,0.432049557,0.46716573,0.437921929,0.52784335,0.336255764,0.583673913,0.324372304,0.46358615,0.370131211,0.65199895,0.549630549,0.766782841,0.734248146,0.166039256,0.166039256,0.23578729,0.620433106,0.715942029,0.101443369,0.25068213,0.126372372,0.623118781,0.715942029,0.166039256,0.324372304,0.52784335,0.52784335,0.77502336,0.262780723,0.776389817,1,-0.032900552
Desktop Computer_Q13_feat4,-0.037432388,-0.031980524,0.041448355,0.109895192,0.069194945,-0.023669675,-0.024164854,0.062972095,-0.000907113,0.080229106,0.052553382,0.105190337,-0.041426981,0.002767079,-0.027932505,-0.135925639,0.135925639,0.069314807,0.023631223,0.037502348,0.087168266,-0.020412592,-0.061799323,0.001528516,0.160501462,-0.045339331,0.114852082,0.03781372,0.041426981,-0.053570129,0.017554304,0.045481143,-0.021024989,-0.011301141,0.084844939,0.029678827,-0.00030401,0.020534582,-0.03841008,-0.007926549,-0.053570129,0.083930282,0.088760089,-0.040465078,-0.03171608,0.031359723,-0.01327576,0.025227513,0.057513781,0.05561038,0.004020407,-0.015688054,-0.027267724,-0.052553382,-0.052553382,0.098334257,-0.0185952,0.13620135,-0.00824758,0.226669637,0.237551867,0.496916723,-0.023669675,-0.011687815,0.237551867,0.418455843,-0.025158615,0.28313403,0.23578729,-0.014344137,0.346251525,0.157551274,0.357031283,0.210614653,-0.01659751,-0.014344137,-0.011687815,0.571374783,0.13620135,-0.020412592,0.338772223,0.171231523,0.28313403,0.157551274,0.338772223,0.146059737,-0.0185952,0.298978574,-0.01659751,0.269224866,0.13620135,-0.027932505,0.218314233,-0.011687815,0.346251525,-0.01659751,-0.020412592,0.370131211,0.491701245,-0.00824758,0.278515323,-0.030496441,0.23578729,-0.011687815,0.436987202,-0.023669675,-0.023669675,0.113188713,0.557883348,-0.036278122,-0.032900552,1
